,Domain,Course,Similarity
378,"Android Partner Engineer, Technical Solutions Consultant",CSE 101,0.08241140166064724
379,"Program Manager, Geo Merchant",CSE 101,0.08241140166064724
380,"Creative Lead, Marketing (India)",CSE 101,0.08224134733900428
381,"Managing Editor, Google Technical Services, Ads, Scaled Engagement and Learning",CSE 101,0.08224134733900428
382,"Account Strategist, Google Marketing Solutions Sales (Portuguese)",CSE 101,0.08196547552361153
383,"Head of Communications, EMEA Marketing",CSE 101,0.08196547552361153
384,"Growth Manager, US Gaming, Mobile Apps",CSE 101,0.08108581234700978
385,"Partner Business Manager (DACH), System Integrator Partnerships (German)",CSE 101,0.08108581234700978
386,"Market Intelligence Analyst, Consumer Hardware Products",CSE 101,0.0809062487562187
387,"Technical Program Manager, Enterprise Communications",CSE 101,0.0809062487562187
388,Advertising Operations Associate (Korean),CSE 101,0.08064049910753965
389,Analytical Consultant,CSE 101,0.08064049910753965
390,"Associate Account Strategist (Hungarian), GMS Sales",CSE 101,0.08064049910753965
391,People Consultant,CSE 101,0.08064049910753965
392,"Ethics and Compliance Associate Counsel, US Political Law",CSE 101,0.08040320486761629
393,"Internal Controls (SOX) Manager, Cloud Business Finance",CSE 101,0.08040320486761629
394,"Communications Analyst, Physical Security",CSE 101,0.08032364216633141
395,Network Business Analyst,CSE 101,0.08032364216633141
396,Sustaining Manufacturing Process Engineer,CSE 101,0.08020821020472794
397,"Legal Counsel, Development, Production and Licensing, YouTube Originals",CSE 101,0.08005316044436768
398,"Solution Architect, Google Cloud Platform (Apigee)",CSE 101,0.07972520511248149
399,"Technical Program Manager, Data Center Design",CSE 101,0.07854046463035047
400,People Operations Business Intelligence Analyst,CSE 101,0.07852261913503752
401,"Account Manager, DoubleClick (Full-time/Part-time)",CSE 101,0.0785146887646988
402,Programmatic Account Manager,CSE 101,0.07806381231639534
403,"APAC Manager, Employment Tax",CSE 101,0.07802552299108356
404,"Anti-Money Laundering (AML) Operations Manager, Payments Compliance",CSE 101,0.07802552299108356
405,"Technical Program Manager, Google Home Platform Software",CSE 101,0.07802552299108356
406,"AdSpam Analyst, Trust and Safety",CSE 101,0.07800870817154645
407,Brand Solution Strategist,CSE 101,0.07800870817154645
408,"Consumer Product Marketing Manager, YouTube",CSE 101,0.07800870817154645
409,"Finance Auditor, Internal Audit",CSE 101,0.07800870817154645
410,"Head of Inside Sales, Google Cloud (English)",CSE 101,0.07800870817154645
411,Legal Intern,CSE 101,0.07800870817154645
412,"Partner Marketing Manager, Retail",CSE 101,0.07800870817154645
413,"Product Marketing Manager, CRM, Google Store",CSE 101,0.07800870817154645
414,Technical Contracts Manager,CSE 101,0.07800870817154645
415,"APAC SMB Account Manager, Google Cloud (Mandarin, Cantonese)",CSE 101,0.07791963436175138
416,"Account Manager, Display, Media Buying Solutions (Italian)",CSE 101,0.07791963436175138
417,"Account Manager, Display, Media Buying Solutions (Spanish)",CSE 101,0.07791963436175138
418,"Account Manager, Media Buying Solutions",CSE 101,0.07791963436175138
419,"Cloud Manager (German), Inside Sales",CSE 101,0.07791963436175138
420,"Enterprise Customer Development Representative, Google Cloud (English, Korean)",CSE 101,0.07791963436175138
421,"Enterprise Customer Development Representative, Google Cloud (English, Mandarin, Cantonese)",CSE 101,0.07791963436175138
422,"Enterprise Customer Development Representative, Google Cloud (Japanese)",CSE 101,0.07791963436175138
423,"Enterprise Customer Development Representative, Google Cloud (Southeast Asian Language)",CSE 101,0.07791963436175138
424,"Sales Engineering Manager, Shared Services, Google Cloud",CSE 101,0.07788596646860242
425,"Sales and Customer Growth Strategist, Google Cloud (Spanish)",CSE 101,0.07788596646860242
426,"Quantitative Analyst, Trust and Safety",CSE 101,0.07767014976125211
427,Accounting Manager,CSE 101,0.07764013221021741
428,"Associate Account Strategist, Global Customer Experience (Spanish)",CSE 101,0.07764013221021741
429,Business Intern 2018,CSE 101,0.07764013221021741
430,"Data Analyst, Product and Tools Operations, Google Technical Services",CSE 101,0.07764013221021741
431,"Machine Learning Product Specialist, Google Cloud (EMEA)",CSE 101,0.07764013221021741
432,"Manager, Measurement & Attribution Specialists, Google Technical Professional Services",CSE 101,0.07764013221021741
433,"Partner Strategy Planning Lead, Google Cloud",CSE 101,0.07764013221021741
434,"Pre-Sales Solutions Architect Manager, Google Cloud",CSE 101,0.07764013221021741
435,Real Estate and Workplace Services (REWS) Business Partner,CSE 101,0.07764013221021741
436,Recruiter (GBOP),CSE 101,0.07764013221021741
437,"Strategy and Operations Excellence Analyst, Google Marketing Solutions",CSE 101,0.07764013221021741
438,"Supply Planning Program Manager, Consumer Hardware",CSE 101,0.07764013221021741
439,"Survey Lead, Google Cloud Support",CSE 101,0.07764013221021741
440,"Technical Trainer Manager, Google Cloud",CSE 101,0.07764013221021741
441,"Social Marketing Manager, Google Social Lab",CSE 101,0.07730505595682188
442,"Sales Engineer, Google Cloud Platform",CSE 101,0.07708517792634666
443,"G Suite Strategic Cloud Engineer, Google Professional Services",CSE 101,0.07688170962501317
444,"Associate Account Strategist (Ukrainian), GMS Sales",CSE 101,0.07664187084883452
445,"Associate Account Strategist, Sales, Google Marketing Solutions (French)",CSE 101,0.07664187084883452
446,"Central Strategy and Operations Lead, Cloud Marketing",CSE 101,0.07664187084883452
447,"Partner Support Manager, Chromebook, Platforms and Ecosystems",CSE 101,0.07664187084883452
448,"Supplier Development Engineer, Camera, Consumer Hardware",CSE 101,0.07664187084883452
449,"Design Producer, Hardware",CSE 101,0.07659556299913675
450,"Manager, Large Customer Sales (Spanish)",CSE 101,0.07659556299913675
451,"Corporate Operations Engineer, IT Support, EPM",CSE 101,0.07650675855693408
452,"Director of Go-To-Market Communications, Google Cloud",CSE 101,0.07650675855693408
453,"Industry Public Relations Manager, Google Cloud",CSE 101,0.07650675855693408
454,"Partner Public Relations Manager, Google Cloud",CSE 101,0.07650675855693408
455,"Business Development Manager, Rich Communications Services (RCS)",CSE 101,0.07628049689810723
456,"Developer Product Marketing Manager, Google Play",CSE 101,0.07628049689810723
457,Head of BrandLab,CSE 101,0.07628049689810723
458,"Technical Solutions Consultant Manager, Android Automotive Partner Engineering",CSE 101,0.07628049689810723
459,"User Experience Writer Intern, Summer 2018",CSE 101,0.07613759078085422
460,"Live Show Producer, Events and Experiences",CSE 101,0.07606690567918122
461,"Partner Sales Engineer Manager, Google Cloud",CSE 101,0.07606690567918122
462,"Partner Sales Engineer, Google Cloud",CSE 101,0.07606690567918122
463,"Protective Services Specialist, Event Security",CSE 101,0.0757940572919324
464,"Community Enablement Manager, Global Partner, Google Cloud",CSE 101,0.0757654138840735
465,"Executive/Administrative Business Partner, YouTube",CSE 101,0.0757654138840735
466,"Head of Channel Sales, Russia and CIS",CSE 101,0.0757654138840735
467,"Strategic Partner Development Manager, Google Marketing Solutions, Channel Sales",CSE 101,0.0757654138840735
468,UX Content Strategist Lead,CSE 101,0.0757654138840735
469,"Communications Manager, Ads and Commerce",CSE 101,0.07561278562061488
470,"Food Service Manager, Americas",CSE 101,0.07561278562061488
471,Online Sales Account Manager (Turkish),CSE 101,0.07561278562061488
472,"Program Manager, Create for Enterprise (Hardware Partnerships)",CSE 101,0.07561278562061488
473,"Strategic Partner Manager (Nordics), Online Partnerships Group",CSE 101,0.07561278562061488
474,"Associate Legal Counsel, Commercial",CSE 101,0.07552000167779624
475,"Consumer Operations Product Support Manager, (Multiple Products)",CSE 101,0.07552000167779624
476,"Display Technology Lead, Consumer Hardware",CSE 101,0.07552000167779624
477,"Partner Development Manager, Google Cloud",CSE 101,0.07506806072779
478,"Account Executive, Mid-Market, Google Marketing Solutions (English and German)",CSE 101,0.0748776397202164
479,"SMB Sales Manager, North America, Google Cloud",CSE 101,0.07433586530387401
480,"Program Manager, Communications, Google Cloud",CSE 101,0.07422926344443112
481,MBA Intern (Korean-English Bilingual) 2018,CSE 101,0.07403753340477123
482,"Account Manager, Large Customer Sales",CSE 101,0.07387745347805322
483,"Associate Legal Counsel (Commercial), Mobile",CSE 101,0.07387745347805322
484,"Business Development Manager, Agency",CSE 101,0.07387745347805322
485,"Mobile UX Specialist, Large Customer Sales (English, Japanese)",CSE 101,0.07387745347805322
486,"Account Executive (Direct), United Kingdom/Ireland",CSE 101,0.07381988044362515
487,"Android Platform Partnerships Lead, Android and Play Business",CSE 101,0.07381988044362515
488,Global Partner Business Development Manager,CSE 101,0.07297740660142153
489,JAPAC Partner Onboarding Manager,CSE 101,0.07297740660142153
490,"Hardware System Engineer, System on a Chip",CSE 101,0.07276513306424022
491,"Head of Partner Engineering, Google Cloud",CSE 101,0.07231435488210991
492,Software Engineer (English),CSE 101,0.07231435488210991
493,"Physical Design/Implementation Engineer, ASIC",CSE 101,0.0718448435422033
494,"Channel Manager, Hardware Partnerships",CSE 101,0.07167423120699823
495,"Engineering Manager, Consumer Hardware",CSE 101,0.07167423120699823
496,"Supplier Development Engineering Manager, Mechanical Operations",CSE 101,0.07142047770321369
497,"Cloud Integration Software Engineer, Robotics Simulation, Google Cloud Platform",CSE 101,0.07105757927056403
498,"Risk Advisor, YouTube",CSE 101,0.07105757927056403
499,Silicon Design Monitoring Engineer,CSE 101,0.07105757927056403
500,"Android Platform Partnerships Lead, Android and Play Business (French)",CSE 101,0.0707864991389215
501,Executive Briefing Manager,CSE 101,0.07061626297654584
502,Lead Data Scientist,CSE 101,0.07061626297654584
503,"Business Intern 2017, Australia",CSE 101,0.06963716807076707
504,Legal Assistant,CSE 101,0.06953855183674022
505,"Mobile Web Specialist, LCS Central Europe (German)",CSE 101,0.0694665261078626
506,Interaction Designer,CSE 101,0.06911195253487676
507,"Global Supply Chain Manager, Keyboard and Trackpad, Consumer Hardware",CSE 101,0.06910692942328751
508,"Global Supply Chain Manager, Display/Touch, Consumer Hardware",CSE 101,0.0688188377826009
509,"Associate Legal Counsel, Commercial, Ads",CSE 101,0.06859889326151461
510,Leadership Staffing Recruiter,CSE 101,0.0683011869667098
511,Reverse Logistics Program Manager,CSE 101,0.0683011869667098
512,"Sales Manager, Gaming, Mobile Apps",CSE 101,0.0683011869667098
513,"Technical Account Manager, Search Distribution, Google Technical Services Velocity",CSE 101,0.0683011869667098
514,"Product Marketing Manager, Digital Skills for Economic Impact",CSE 101,0.06798565976787359
515,"Product Marketing Manager, YouTube Music and Subscriptions",CSE 101,0.06798565976787359
516,Digital Marketing Strategist (German),CSE 101,0.0676077997777611
517,"Global Head of Strategy and Operations, Brand Studio",CSE 101,0.0676077997777611
518,"Program Manager, Product Data Management",CSE 101,0.0676077997777611
519,"Web Solutions Engineer, Product and Tools Operations",CSE 101,0.0676077997777611
520,"Pre-Sales Solutions Architect, Google Cloud",CSE 101,0.0675985855050385
521,User Experience Researcher,CSE 101,0.0675455283431802
522,"Google Cloud Customer Engineer Manager, Financial Services",CSE 101,0.06714183236472308
523,Compensation Analyst,CSE 101,0.06711772559210658
524,Online Sales Account Manager (Dutch),CSE 101,0.06711772559210658
525,"Online Sales Account Manager, Large Customer Sales (Norwegian, Danish, Swedish)",CSE 101,0.06711772559210658
526,"Operations Support Associate (French), Legal Online Support",CSE 101,0.06711772559210658
527,"Software Engineer, Site Reliability Engineering",CSE 101,0.06711772559210658
528,"Business Development Consultant, Google Marketing Solutions (Swedish)",CSE 101,0.06687926562299254
529,"Manager, Performance Specialists",CSE 101,0.06687926562299254
530,Sales Development Manager (SDM),CSE 101,0.06687926562299254
531,Global REWS Marketing and Communications Manager,CSE 101,0.06650711316615343
532,Voice User Interface Designer,CSE 101,0.06650711316615343
533,"Strategic Partner Development Manager, Carriers (English, German)",CSE 101,0.06570300061430316
534,"Global Supply Chain Manager, Cable and Connector, Consumer Hardware",CSE 101,0.0653622719226405
535,"Global Supply Chain Manager, FPCB and PCB, Consumer Hardware",CSE 101,0.0653622719226405
536,"Strategic Negotiator, Data Center",CSE 101,0.06494677786249667
537,"Product Marketing Manager, Growth, Hire Team",CSE 101,0.06408204541075975
538,"Strategic Cloud Engineer, Google Cloud Professional Services",CSE 101,0.06408204541075975
539,"Business Intelligence and Analytics Manager, Finance",CSE 101,0.06380965621210635
540,"Account Manager, Channel Sales",CSE 101,0.06372863318247254
541,Financial Analyst,CSE 101,0.06364063005894423
542,"Residual Manager, YouTube Originals",CSE 101,0.06364063005894423
543,"Demand Generation Marketing Manager, North America Growth Marketing, Google Cloud",CSE 101,0.06304243644699455
544,"Field Marketing Manager, Apigee",CSE 101,0.06304243644699455
545,"Industry Manager, Telecom (English and Russian speaking)",CSE 101,0.06263812098186464
546,"Content Manager, Google Careers",CSE 101,0.062451941973995416
547,Leadership Staffing Researcher (EMEA),CSE 101,0.062451941973995416
548,Measurement and Attribution Specialist (Northern Europe),CSE 101,0.062451941973995416
549,"Merchandising Manager, Games, Google Play (English, Russian)",CSE 101,0.062451941973995416
550,"Operations Lead, Google Play",CSE 101,0.062372820219025016
551,Product Marketing Manager,CSE 101,0.062372820219025016
552,"Sales Analyst, Google Cloud",CSE 101,0.062372820219025016
553,"Vendor Strategy Manager, Google Technical Services",CSE 101,0.062372820219025016
554,"Finance Manager, Pixel",CSE 101,0.06233562205452472
555,"Program Manager, Security Ecosystem, Google Cloud",CSE 101,0.06233562205452472
556,"Technical Program Manager, Cloud Infrastructure Planning and Resource Management",CSE 101,0.06233562205452472
557,"Technical Solutions Consultant, Google Technical Services",CSE 101,0.06233562205452472
558,"Technical Solutions Consultant, Google Technical Services (English, German)",CSE 101,0.06233562205452472
559,"Technical Program Manager, Executive and Event Production",CSE 101,0.06233201409922913
560,"Specialist, Google Analytics Solutions",CSE 101,0.06211503120139241
561,"Field Sales Manager, Google Cloud",CSE 101,0.06205647657625377
562,"Business Development Manager, OEM Partnerships, Google Cloud",CSE 101,0.062029331480152904
